21180	90.32	0.00	0.00	0.00	0.00	90.00	1472	
21200	90.52	0.00	0.00	0.00	0.00	90.00	1472	
21220	91.14	0.00	0.00	0.00	0.00	90.00	1472	
21250	91.27	0.00	0.00	0.00	0.00	90.00	1472	
21270	90.72	0.00	0.00	0.00	0.00	90.00	1472	
21290	90.02	0.00	0.00	0.00	0.00	90.00	1472	
21320	90.32	0.00	0.00	0.00	0.00	90.00	1472	
21340	90.81	0.00	0.00	0.00	0.00	90.00	1472	
21360	91.37	0.00	0.00	0.00	0.00	90.00	1472	
21410	90.78	0.00	0.00	0.00	0.00	90.00	1472	
21430	89.98	0.00	0.00	0.00	0.00	90.00	1472	
21480	90.65	0.00	0.00	0.00	0.00	90.00	1472	
21500	91.34	0.00	0.00	0.00	0.00	90.00	1472	
21550	91.32	0.00	0.00	0.00	0.00	90.00	1472	
21570	90.65	0.00	0.00	0.00	0.00	90.00	1472	
21590	90.36	0.00	0.00	0.00	0.00	90.00	1472	
21620	90.71	0.00	0.00	0.00	0.00	90.00	1472	
21640	91.45	0.00	0.00	0.00	0.00	90.00	1472	
21660	91.66	0.00	0.00	0.00	0.00	90.00	1472	
21690	91.28	0.00	0.00	0.00	0.00	90.00	1472	
21710	90.33	0.00	0.00	0.00	0.00	90.00	1472	
21730	90.37	0.00	0.00	0.00	0.00	90.00	1472	
21780	91.70	0.00	0.00	0.00	0.00	90.00	1472	
21800	91.77	0.00	0.00	0.00	0.00	90.00	1472	
21850	90.55	0.00	0.00	0.00	0.00	90.00	1472	
21870	90.06	0.00	0.00	0.00	0.00	90.00	1472	
21920	90.70	0.00	0.00	0.00	0.00	90.00	1472	
21940	91.44	0.00	0.00	0.00	0.00	90.00	1472	
21960	91.48	0.00	0.00	0.00	0.00	90.00	1472	
21990	90.74	0.00	0.00	0.00	0.00	90.00	1472	
22010	90.18	0.00	0.00	0.00	0.00	90.00	1472	
22030	90.37	0.00	0.00	0.00	0.00	90.00	1472	
22060	91.12	0.00	0.00	0.00	0.00	90.00	1472	
22080	91.63	0.00	0.00	0.00	0.00	90.00	1472	
22100	91.59	0.00	0.00	0.00	0.00	90.00	1472	
22150	90.04	0.00	0.00	0.00	0.00	90.00	1472	
22170	90.28	0.00	0.00	0.00	0.00	90.00	1472	
22220	91.23	0.00	0.00	0.00	0.00	90.00	1472	
22240	91.27	0.00	0.00	0.00	0.00	90.00	1472	
22290	90.41	0.00	0.00	0.00	0.00	90.00	1472	
22310	90.45	0.00	0.00	0.00	0.00	90.00	1472	
22330	90.54	0.00	0.00	0.00	0.00	90.00	1472	
22360	90.85	0.00	0.00	0.00	0.00	90.00	1472	
22380	91.03	0.00	0.00	0.00	0.00	90.00	1472	
22400	90.74	0.00	0.00	0.00	0.00	90.00	1472	
22430	90.11	0.00	0.00	0.00	0.00	90.00	1472	
22450	90.32	0.00	0.00	0.00	0.00	90.00	1472	
22470	90.33	0.00	0.00	0.00	0.00	90.00	1472	
22520	91.23	0.00	0.00	0.00	0.00	90.00	1472	
22540	91.07	0.00	0.00	0.00	0.00	90.00	1472	
22590	90.46	0.00	0.00	0.00	0.00	90.00	1472	
22610	90.64	0.00	0.00	0.00	0.00	90.00	1472	
22660	90.84	0.00	0.00	0.00	0.00	90.00	1472	
22680	90.72	0.00	0.00	0.00	0.00	90.00	1472	
22730	90.66	0.00	0.00	0.00	0.00	90.00	1472	
22750	91.07	0.00	0.00	0.00	0.00	90.00	1472	
22770	91.17	0.00	0.00	0.00	0.00	90.00	1472	
22800	91.22	0.00	0.00	0.00	0.00	90.00	1472	
22820	91.04	0.00	0.00	0.00	0.00	90.00	1472	
22840	90.67	0.00	0.00	0.00	0.00	90.00	1472	
22890	91.10	0.00	0.00	0.00	0.00	90.00	1472	
22910	91.12	0.00	0.00	0.00	0.00	90.00	1472	
22960	91.00	0.00	0.00	0.00	0.00	90.00	1472	
22980	90.48	0.00	0.00	0.00	0.00	90.00	1472	
23030	91.20	0.00	0.00	0.00	0.00	90.00	1472	
23050	91.69	0.00	0.00	0.00	0.00	90.00	1472	
23070	91.54	0.00	0.00	0.00	0.00	90.00	1472	
23100	91.04	0.00	0.00	0.00	0.00	90.00	1472	
23120	90.57	0.00	0.00	0.00	0.00	90.00	1472	
23140	90.51	0.00	0.00	0.00	0.00	90.00	1472	
23170	90.93	0.00	0.00	0.00	0.00	90.00	1472	
23190	90.60	0.00	0.00	0.00	0.00	90.00	1472	
23210	90.95	0.00	0.00	0.00	0.00	90.00	1472	
23260	90.64	0.00	0.00	0.00	0.00	90.00	1472	
23280	90.57	0.00	0.00	0.00	0.00	90.00	1472	
23330	90.71	0.00	0.00	0.00	0.00	90.00	1472	
23350	90.99	0.00	0.00	0.00	0.00	90.00	1472	
23400	90.64	0.00	0.00	0.00	0.00	90.00	1472	
23420	90.61	0.00	0.00	0.00	0.00	90.00	1472	
23470	90.86	0.00	0.00	0.00	0.00	90.00	1472	
23490	91.10	0.00	0.00	0.00	0.00	90.00	1472	
23510	91.16	0.00	0.00	0.00	0.00	90.00	1472	
23540	90.78	0.00	0.00	0.00	0.00	90.00	1472	
23560	90.48	0.00	0.00	0.00	0.00	90.00	1472	
23580	90.66	0.00	0.00	0.00	0.00	90.00	1472	
23630	91.46	0.00	0.00	0.00	0.00	90.00	1472	
23650	91.43	0.00	0.00	0.00	0.00	90.00	1472	
23700	90.36	0.00	0.00	0.00	0.00	90.00	1472	
23720	90.48	0.00	0.00	0.00	0.00	90.00	1472	
23770	90.88	0.00	0.00	0.00	0.00	90.00	1472	
23790	91.01	0.00	0.00	0.00	0.00	90.00	1472	
23840	90.58	0.00	0.00	0.00	0.00	90.00	1472	
23860	90.68	0.00	0.00	0.00	0.00	90.00	1472	
23880	90.79	0.00	0.00	0.00	0.00	90.00	1472	
23910	91.15	0.00	0.00	0.00	0.00	90.00	1472	
23930	91.25	0.00	0.00	0.00	0.00	90.00	1472	
23950	91.06	0.00	0.00	0.00	0.00	90.00	1472	
24000	90.23	0.00	0.00	0.00	0.00	90.00	1472	
24020	90.42	0.00	0.00	0.00	0.00	90.00	1472	
24070	90.77	0.00	0.00	0.00	0.00	90.00	1472	
24090	90.69	0.00	0.00	0.00	0.00	90.00	1472	
24140	90.50	0.00	0.00	0.00	0.00	90.00	1472	
24160	90.77	0.00	0.00	0.00	0.00	90.00	1472	
24180	90.82	0.00	0.00	0.00	0.00	90.00	1472	
24210	91.19	0.00	0.00	0.00	0.00	90.00	1472	
24230	91.14	0.00	0.00	0.00	0.00	90.00	1472	
24250	90.81	0.00	0.00	0.00	0.00	90.00	1472	
24280	90.60	0.00	0.00	0.00	0.00	90.00	1472	
24300	90.71	0.00	0.00	0.00	0.00	90.00	1472	
24320	91.05	0.00	0.00	0.00	0.00	90.00	1472	
24370	91.20	0.00	0.00	0.00	0.00	90.00	1472	
24390	90.72	0.00	0.00	0.00	0.00	90.00	1472	
24440	91.10	0.00	0.00	0.00	0.00	90.00	1472	
24460	90.79	0.00	0.00	0.00	0.00	90.00	1472	
24510	90.50	0.00	0.00	0.00	0.00	90.00	1472	
24530	90.03	0.00	0.00	0.00	0.00	90.00	1472	
24580	90.76	0.00	0.00	0.00	0.00	90.00	1472	
24600	91.67	0.00	0.00	0.00	0.00	90.00	1472	
24620	91.73	0.00	0.00	0.00	0.00	90.00	1472	
24650	91.16	0.00	0.00	0.00	0.00	90.00	1472	
24670	90.26	0.00	0.00	0.00	0.00	90.00	1472	
24690	90.34	0.00	0.00	0.00	0.00	90.00	1472	
24740	91.78	0.00	0.00	0.00	0.00	90.00	1472	
24760	91.94	0.00	0.00	0.00	0.00	90.00	1472	
24810	90.80	0.00	0.00	0.00	0.00	90.00	1472	
24830	90.35	0.00	0.00	0.00	0.00	90.00	1472	
24880	90.67	0.00	0.00	0.00	0.00	90.00	1472	
24900	91.39	0.00	0.00	0.00	0.00	90.00	1472	
24920	91.44	0.00	0.00	0.00	0.00	90.00	1472	
24950	90.81	0.00	0.00	0.00	0.00	90.00	1472	
24970	90.25	0.00	0.00	0.00	0.00	90.00	1472	
24990	90.39	0.00	0.00	0.00	0.00	90.00	1472	
25020	90.63	0.00	0.00	0.00	0.00	90.00	1472	
25040	91.25	0.00	0.00	0.00	0.00	90.00	1472	
25060	91.35	0.00	0.00	0.00	0.00	90.00	1472	
25110	90.73	0.00	0.00	0.00	0.00	90.00	1472	
25130	90.71	0.00	0.00	0.00	0.00	90.00	1472	
25180	90.96	0.00	0.00	0.00	0.00	90.00	1472	
25200	91.12	0.00	0.00	0.00	0.00	90.00	1472	
25250	89.98	0.00	0.00	0.00	0.00	90.00	1472	
25270	90.24	0.00	0.00	0.00	0.00	90.00	1472	
25290	90.28	0.00	0.00	0.00	0.00	90.00	1472	
25320	90.59	0.00	0.00	0.00	0.00	90.00	1472	
25340	90.78	0.00	0.00	0.00	0.00	90.00	1472	
25360	90.59	0.00	0.00	0.00	0.00	90.00	1472	
25390	90.35	0.00	0.00	0.00	0.00	90.00	1472	
25410	90.64	0.00	0.00	0.00	0.00	90.00	1472	
25430	91.13	0.00	0.00	0.00	0.00	90.00	1472	
25480	90.85	0.00	0.00	0.00	0.00	90.00	1472	
25500	90.25	0.00	0.00	0.00	0.00	90.00	1472	
25550	89.79	0.00	0.00	0.00	0.00	90.00	1472	
25570	90.10	0.00	0.00	0.00	0.00	90.00	1472	
25620	90.67	0.00	0.00	0.00	0.00	90.00	1472	
25640	90.55	0.00	0.00	0.00	0.00	90.00	1472	
25660	90.34	0.00	0.00	0.00	0.00	90.00	1472	
25690	90.47	0.00	0.00	0.00	0.00	90.00	1472	
25710	91.18	0.00	0.00	0.00	0.00	90.00	1472	
25730	91.30	0.00	0.00	0.00	0.00	90.00	1472	
25760	91.29	0.00	0.00	0.00	0.00	90.00	1472	
25780	90.90	0.00	0.00	0.00	0.00	90.00	1472	
25800	90.42	0.00	0.00	0.00	0.00	90.00	1472	
25850	91.00	0.00	0.00	0.00	0.00	90.00	1472	
25870	91.81	0.00	0.00	0.00	0.00	90.00	1472	
25920	91.62	0.00	0.00	0.00	0.00	90.00	1472	
25940	91.16	0.00	0.00	0.00	0.00	90.00	1472	
25990	91.14	0.00	0.00	0.00	0.00	90.00	1472	
26010	91.36	0.00	0.00	0.00	0.00	90.00	1472	
26060	91.15	0.00	0.00	0.00	0.00	90.00	1472	
26080	90.30	0.00	0.00	0.00	0.00	90.00	1472	
26100	90.23	0.00	0.00	0.00	0.00	90.00	1472	
26130	90.88	0.00	0.00	0.00	0.00	90.00	1472	
26150	91.68	0.00	0.00	0.00	0.00	90.00	1472	
26170	91.57	0.00	0.00	0.00	0.00	90.00	1472	
26220	90.70	0.00	0.00	0.00	0.00	90.00	1472	
26240	90.08	0.00	0.00	0.00	0.00	90.00	1472	
26290	90.36	0.00	0.00	0.00	0.00	90.00	1472	
26310	90.53	0.00	0.00	0.00	0.00	90.00	1472	
26360	89.94	0.00	0.00	0.00	0.00	90.00	1472	
26380	90.06	0.00	0.00	0.00	0.00	90.00	1472	
26400	90.52	0.00	0.00	0.00	0.00	90.00	1472	
26430	91.47	0.00	0.00	0.00	0.00	90.00	1472	
26450	91.26	0.00	0.00	0.00	0.00	90.00	1472	
26470	91.23	0.00	0.00	0.00	0.00	90.00	1472	
26500	90.18	0.00	0.00	0.00	0.00	90.00	1472	
26520	90.17	0.00	0.00	0.00	0.00	90.00	1472	
26540	90.60	0.00	0.00	0.00	0.00	90.00	1472	
26590	92.15	0.00	0.00	0.00	0.00	90.00	1472	
26610	92.01	0.00	0.00	0.00	0.00	90.00	1472	
26660	90.53	0.00	0.00	0.00	0.00	90.00	1472	
26680	90.93	0.00	0.00	0.00	0.00	90.00	1472	
26730	90.74	0.00	0.00	0.00	0.00	90.00	1472	
26750	90.93	0.00	0.00	0.00	0.00	90.00	1472	
26770	90.83	0.00	0.00	0.00	0.00	90.00	1472	
26800	90.61	0.00	0.00	0.00	0.00	90.00	1472	
26820	90.70	0.00	0.00	0.00	0.00	90.00	1472	
26840	91.05	0.00	0.00	0.00	0.00	90.00	1472	
26870	90.61	0.00	0.00	0.00	0.00	90.00	1472	
26890	90.85	0.00	0.00	0.00	0.00	90.00	1472	
26910	90.71	0.00	0.00	0.00	0.00	90.00	1472	
26960	90.67	0.00	0.00	0.00	0.00	90.00	1472	
26980	91.34	0.00	0.00	0.00	0.00	90.00	1472	
27030	92.13	0.00	0.00	0.00	0.00	90.00	1472	
27050	91.68	0.00	0.00	0.00	0.00	90.00	1472	
27100	90.54	0.00	0.00	0.00	0.00	90.00	1472	
27120	90.55	0.00	0.00	0.00	0.00	90.00	1472	
27140	90.87	0.00	0.00	0.00	0.00	90.00	1472	
27170	91.35	0.00	0.00	0.00	0.00	90.00	1472	
27190	91.04	0.00	0.00	0.00	0.00	90.00	1472	
27210	90.09	0.00	0.00	0.00	0.00	90.00	1472	
27240	90.23	0.00	0.00	0.00	0.00	90.00	1472	
27260	90.89	0.00	0.00	0.00	0.00	90.00	1472	
27280	91.59	0.00	0.00	0.00	0.00	90.00	1472	
27330	90.98	0.00	0.00	0.00	0.00	90.00	1472	
27350	90.19	0.00	0.00	0.00	0.00	90.00	1472	
27400	90.54	0.00	0.00	0.00	0.00	90.00	1472	
27420	91.25	0.00	0.00	0.00	0.00	90.00	1472	
27470	90.98	0.00	0.00	0.00	0.00	90.00	1472	
27490	90.15	0.00	0.00	0.00	0.00	90.00	1472	
27540	90.33	0.00	0.00	0.00	0.00	90.00	1472	
27560	90.64	0.00	0.00	0.00	0.00	90.00	1472	
27580	90.90	0.00	0.00	0.00	0.00	90.00	1472	
27610	90.65	0.00	0.00	0.00	0.00	90.00	1472	
27630	89.83	0.00	0.00	0.00	0.00	90.00	1472	
27650	89.97	0.00	0.00	0.00	0.00	90.00	1472	
27700	90.99	0.00	0.00	0.00	0.00	90.00	1472	
27720	91.19	0.00	0.00	0.00	0.00	90.00	1472	
27770	90.36	0.00	0.00	0.00	0.00	90.00	1472	
27790	90.41	0.00	0.00	0.00	0.00	90.00	1472	
27840	90.44	0.00	0.00	0.00	0.00	90.00	1472	
27860	90.78	0.00	0.00	0.00	0.00	90.00	1472	
27880	90.76	0.00	0.00	0.00	0.00	90.00	1472	
27910	90.20	0.00	0.00	0.00	0.00	90.00	1472	
27930	90.13	0.00	0.00	0.00	0.00	90.00	1472	
27950	90.49	0.00	0.00	0.00	0.00	90.00	1472	
27980	91.08	0.00	0.00	0.00	0.00	90.00	1472	
28000	91.33	0.00	0.00	0.00	0.00	90.00	1472	
28020	91.00	0.00	0.00	0.00	0.00	90.00	1472	
28070	89.84	0.00	0.00	0.00	0.00	90.00	1472	
28090	90.33	0.00	0.00	0.00	0.00	90.00	1472	
28140	91.65	0.00	0.00	0.00	0.00	90.00	1472	
28160	91.58	0.00	0.00	0.00	0.00	90.00	1472	
28210	90.08	0.00	0.00	0.00	0.00	90.00	1472	
28230	90.41	0.00	0.00	0.00	0.00	90.00	1472	
28250	91.16	0.00	0.00	0.00	0.00	90.00	1472	
28280	91.38	0.00	0.00	0.00	0.00	90.00	1472	
28300	91.18	0.00	0.00	0.00	0.00	90.00	1472	
28320	90.49	0.00	0.00	0.00	0.00	90.00	1472	
28350	90.50	0.00	0.00	0.00	0.00	90.00	1472	
28370	91.07	0.00	0.00	0.00	0.00	90.00	1472	
28390	91.62	0.00	0.00	0.00	0.00	90.00	1472	
28440	91.17	0.00	0.00	0.00	0.00	90.00	1472	
28460	90.37	0.00	0.00	0.00	0.00	90.00	1472	
28510	91.05	0.00	0.00	0.00	0.00	90.00	1472	
28530	91.94	0.00	0.00	0.00	0.00	90.00	1472	
28580	91.59	0.00	0.00	0.00	0.00	90.00	1472	
28600	90.75	0.00	0.00	0.00	0.00	90.00	1472	
28620	90.39	0.00	0.00	0.00	0.00	90.00	1472	
28650	90.86	0.00	0.00	0.00	0.00	90.00	1472	
28670	91.50	0.00	0.00	0.00	0.00	90.00	1472	
28690	91.78	0.00	0.00	0.00	0.00	90.00	1472	
28720	91.52	0.00	0.00	0.00	0.00	90.00	1472	
28740	90.59	0.00	0.00	0.00	0.00	90.00	1472	
28760	90.14	0.00	0.00	0.00	0.00	90.00	1472	
28810	90.15	0.00	0.00	0.00	0.00	90.00	1472	
28830	90.69	0.00	0.00	0.00	0.00	90.00	1472	
28880	90.45	0.00	0.00	0.00	0.00	90.00	1472	
28900	90.34	0.00	0.00	0.00	0.00	90.00	1472	
28950	91.64	0.00	0.00	0.00	0.00	90.00	1472	
28970	91.60	0.00	0.00	0.00	0.00	90.00	1472	
28990	91.58	0.00	0.00	0.00	0.00	90.00	1472	
29020	90.70	0.00	0.00	0.00	0.00	90.00	1472	
29040	90.24	0.00	0.00	0.00	0.00	90.00	1472	
29060	90.41	0.00	0.00	0.00	0.00	90.00	1472	
29090	91.29	0.00	0.00	0.00	0.00	90.00	1472	
29110	91.65	0.00	0.00	0.00	0.00	90.00	1472	
29130	91.56	0.00	0.00	0.00	0.00	90.00	1472	
29180	89.99	0.00	0.00	0.00	0.00	90.00	1472	
29200	90.07	0.00	0.00	0.00	0.00	90.00	1472	
29250	90.85	0.00	0.00	0.00	0.00	90.00	1472	
29270	91.17	0.00	0.00	0.00	0.00	90.00	1472	
29320	90.64	0.00	0.00	0.00	0.00	90.00	1472	
29340	90.50	0.00	0.00	0.00	0.00	90.00	1472	
29360	90.60	0.00	0.00	0.00	0.00	90.00	1472	
29390	90.92	0.00	0.00	0.00	0.00	90.00	1472	
29410	91.24	0.00	0.00	0.00	0.00	90.00	1472	
29430	91.06	0.00	0.00	0.00	0.00	90.00	1472	
29460	90.13	0.00	0.00	0.00	0.00	90.00	1472	
29480	90.10	0.00	0.00	0.00	0.00	90.00	1472	
29500	90.56	0.00	0.00	0.00	0.00	90.00	1472	
29550	91.64	0.00	0.00	0.00	0.00	90.00	1472	
29570	91.35	0.00	0.00	0.00	0.00	90.00	1472	
29620	90.66	0.00	0.00	0.00	0.00	90.00	1472	
29640	91.02	0.00	0.00	0.00	0.00	90.00	1472	
29690	90.98	0.00	0.00	0.00	0.00	90.00	1472	
29710	90.62	0.00	0.00	0.00	0.00	90.00	1472	
29730	89.90	0.00	0.00	0.00	0.00	90.00	1472	
29760	90.15	0.00	0.00	0.00	0.00	90.00	1472	
29780	90.67	0.00	0.00	0.00	0.00	90.00	1472	
29800	91.61	0.00	0.00	0.00	0.00	90.00	1472	
29830	91.72	0.00	0.00	0.00	0.00	90.00	1472	
29850	91.34	0.00	0.00	0.00	0.00	90.00	1472	
29870	90.37	0.00	0.00	0.00	0.00	90.00	1472	
29920	90.55	0.00	0.00	0.00	0.00	90.00	1472	
29940	90.49	0.00	0.00	0.00	0.00	90.00	1472	
29990	91.08	0.00	0.00	0.00	0.00	90.00	1472	
30010	90.88	0.00	0.00	0.00	0.00	90.00	1472	
30060	91.08	0.00	0.00	0.00	0.00	90.00	1472	
30080	91.59	0.00	0.00	0.00	0.00	90.00	1472	
30100	91.25	0.00	0.00	0.00	0.00	90.00	1472	
30130	91.33	0.00	0.00	0.00	0.00	90.00	1472	
30150	90.95	0.00	0.00	0.00	0.00	90.00	1472	
30170	90.76	0.00	0.00	0.00	0.00	90.00	1472	
30200	90.91	0.00	0.00	0.00	0.00	90.00	1472	
30220	90.92	0.00	0.00	0.00	0.00	90.00	1472	
30240	90.81	0.00	0.00	0.00	0.00	90.00	1472	
30290	90.33	0.00	0.00	0.00	0.00	90.00	1472	
30310	90.24	0.00	0.00	0.00	0.00	90.00	1472	
30360	91.18	0.00	0.00	0.00	0.00	90.00	1472	
30380	91.85	0.00	0.00	0.00	0.00	90.00	1472	
30430	91.31	0.00	0.00	0.00	0.00	90.00	1472	
30450	90.52	0.00	0.00	0.00	0.00	90.00	1472	
30470	90.62	0.00	0.00	0.00	0.00	90.00	1472	
30500	90.78	0.00	0.00	0.00	0.00	90.00	1472	
30520	91.18	0.00	0.00	0.00	0.00	90.00	1472	
30540	91.28	0.00	0.00	0.00	0.00	90.00	1472	
30570	90.93	0.00	0.00	0.00	0.00	90.00	1472	
30590	90.34	0.00	0.00	0.00	0.00	90.00	1472	
30610	90.40	0.00	0.00	0.00	0.00	90.00	1472	
30660	91.08	0.00	0.00	0.00	0.00	90.00	1472	
30680	91.15	0.00	0.00	0.00	0.00	90.00	1472	
30730	90.78	0.00	0.00	0.00	0.00	90.00	1472	
30750	90.99	0.00	0.00	0.00	0.00	90.00	1472	
30800	91.36	0.00	0.00	0.00	0.00	90.00	1472	
30820	91.35	0.00	0.00	0.00	0.00	90.00	1472	
30840	90.75	0.00	0.00	0.00	0.00	90.00	1472	
30870	90.42	0.00	0.00	0.00	0.00	90.00	1472	
30890	90.75	0.00	0.00	0.00	0.00	90.00	1472	
30910	91.59	0.00	0.00	0.00	0.00	90.00	1472	
30940	91.39	0.00	0.00	0.00	0.00	90.00	1472	
30960	91.39	0.00	0.00	0.00	0.00	90.00	1472	
30980	90.92	0.00	0.00	0.00	0.00	90.00	1472	
31030	90.87	0.00	0.00	0.00	0.00	90.00	1472	
31050	91.52	0.00	0.00	0.00	0.00	90.00	1472	
31100	91.89	0.00	0.00	0.00	0.00	90.00	1472	
31120	91.25	0.00	0.00	0.00	0.00	90.00	1472	
31170	90.34	0.00	0.00	0.00	0.00	90.00	1472	
31190	90.49	0.00	0.00	0.00	0.00	90.00	1472	
31210	90.30	0.00	0.00	0.00	0.00	90.00	1472	
31240	90.76	0.00	0.00	0.00	0.00	90.00	1472	
31260	90.73	0.00	0.00	0.00	0.00	90.00	1472	
31280	90.52	0.00	0.00	0.00	0.00	90.00	1472	
31310	90.44	0.00	0.00	0.00	0.00	90.00	1472	
31330	90.68	0.00	0.00	0.00	0.00	90.00	1472	
31350	90.40	0.00	0.00	0.00	0.00	90.00	1472	
31400	90.61	0.00	0.00	0.00	0.00	90.00	1472	
31420	90.00	0.00	0.00	0.00	0.00	90.00	1472	
31470	90.77	0.00	0.00	0.00	0.00	90.00	1472	
31490	91.32	0.00	0.00	0.00	0.00	90.00	1472	
31540	91.40	0.00	0.00	0.00	0.00	90.00	1472	
31560	90.74	0.00	0.00	0.00	0.00	90.00	1472	
31580	90.43	0.00	0.00	0.00	0.00	90.00	1472	
31610	90.81	0.00	0.00	0.00	0.00	90.00	1472	
31630	91.53	0.00	0.00	0.00	0.00	90.00	1472	
31650	91.69	0.00	0.00	0.00	0.00	90.00	1472	
31680	91.21	0.00	0.00	0.00	0.00	90.00	1472	
31700	90.20	0.00	0.00	0.00	0.00	90.00	1472	
31720	90.29	0.00	0.00	0.00	0.00	90.00	1472	
31770	92.01	0.00	0.00	0.00	0.00	90.00	1472	
31790	91.88	0.00	0.00	0.00	0.00	90.00	1472	
31840	90.47	0.00	0.00	0.00	0.00	90.00	1472	
31860	90.43	0.00	0.00	0.00	0.00	90.00	1472	
31910	90.43	0.00	0.00	0.00	0.00	90.00	1472	
31930	90.84	0.00	0.00	0.00	0.00	90.00	1472	
31950	90.88	0.00	0.00	0.00	0.00	90.00	1472	
31980	90.61	0.00	0.00	0.00	0.00	90.00	1472	
32000	90.47	0.00	0.00	0.00	0.00	90.00	1472	
32020	90.64	0.00	0.00	0.00	0.00	90.00	1472	
32050	90.56	0.00	0.00	0.00	0.00	90.00	1472	
32070	90.83	0.00	0.00	0.00	0.00	90.00	1472	
32090	90.94	0.00	0.00	0.00	0.00	90.00	1472	
32140	90.65	0.00	0.00	0.00	0.00	90.00	1472	
32160	90.99	0.00	0.00	0.00	0.00	90.00	1472	
32210	92.30	0.00	0.00	0.00	0.00	90.00	1472	
32230	92.08	0.00	0.00	0.00	0.00	90.00	1472	
32280	90.35	0.00	0.00	0.00	0.00	90.00	1472	
32300	90.47	0.00	0.00	0.00	0.00	90.00	1472	
32320	90.52	0.00	0.00	0.00	0.00	90.00	1472	
32350	91.08	0.00	0.00	0.00	0.00	90.00	1472	
32370	91.17	0.00	0.00	0.00	0.00	90.00	1472	
32390	91.00	0.00	0.00	0.00	0.00	90.00	1472	
32420	90.48	0.00	0.00	0.00	0.00	90.00	1472	
32440	90.54	0.00	0.00	0.00	0.00	90.00	1472	
32460	90.69	0.00	0.00	0.00	0.00	90.00	1472	
32510	90.72	0.00	0.00	0.00	0.00	90.00	1472	
32530	90.46	0.00	0.00	0.00	0.00	90.00	1472	
32580	90.21	0.00	0.00	0.00	0.00	90.00	1472	
32600	90.80	0.00	0.00	0.00	0.00	90.00	1472	
32650	91.86	0.00	0.00	0.00	0.00	90.00	1472	
32670	91.61	0.00	0.00	0.00	0.00	90.00	1472	
32720	90.98	0.00	0.00	0.00	0.00	90.00	1472	
32740	91.25	0.00	0.00	0.00	0.00	90.00	1472	
32760	91.26	0.00	0.00	0.00	0.00	90.00	1472	
32790	91.27	0.00	0.00	0.00	0.00	90.00	1472	
32810	90.84	0.00	0.00	0.00	0.00	90.00	1472	
32830	90.46	0.00	0.00	0.00	0.00	90.00	1472	
32880	91.07	0.00	0.00	0.00	0.00	90.00	1472	
32900	91.88	0.00	0.00	0.00	0.00	90.00	1472	
32950	91.47	0.00	0.00	0.00	0.00	90.00	1472	
32970	91.01	0.00	0.00	0.00	0.00	90.00	1472	
33020	91.43	0.00	0.00	0.00	0.00	90.00	1472	
33040	90.95	0.00	0.00	0.00	0.00	90.00	1472	
33060	91.12	0.00	0.00	0.00	0.00	90.00	1472	
33090	90.72	0.00	0.00	0.00	0.00	90.00	1472	
33110	90.48	0.00	0.00	0.00	0.00	90.00	1472	
33130	90.57	0.00	0.00	0.00	0.00	90.00	1472	
33160	91.22	0.00	0.00	0.00	0.00	90.00	1472	
33180	91.07	0.00	0.00	0.00	0.00	90.00	1472	
